anno,date,weekday,evento
2039,2039-08-28,Sunday,22° D.T.O.
2039,2039-09-04,Sunday,23° D.T.O.
2039,2039-09-08,Thursday,Natività della Beata Vergine Maria
2039,2039-09-11,Sunday,24° D.T.O.
2039,2039-09-12,Monday,Santissimo nome di Maria
2039,2039-09-14,Wednesday,Esaltazione della Santa Croce
2039,2039-09-18,Sunday,25° D.T.O.
2039,2039-09-25,Sunday,26° D.T.O.
2039,2039-10-02,Sunday,27° D.T.O.
2039,2039-10-07,Friday,Madonna del Rosario
2039,2039-10-09,Sunday,28° D.T.O.
2039,2039-10-16,Sunday,29° D.T.O.
2039,2039-10-23,Sunday,30° D.T.O.
2039,2039-10-24,Monday,Inizio Novena dei morti
2039,2039-10-30,Sunday,31° D.T.O.
2039,2039-11-01,Tuesday,Solennità di tutti i Santi
2039,2039-11-02,Wednesday,Commemorazione dei defunti
2039,2039-11-06,Sunday,32° D.T.O.
2039,2039-11-09,Wednesday,Dedicazione Basilica Lateranense
2039,2039-11-13,Sunday,33° D.T.O.
2039,2039-11-20,Sunday,34° D.T.O. - Solennità di Cristo Re
2039,2039-11-21,Monday,Presentazione della Beata Vergine Maria
2039,2039-11-22,Tuesday,Santa Cecilia patrona musica
2039,2039-11-27,Sunday,1° Domenica di Avvento
2039,2039-11-29,Tuesday,Inizio Novena all'immacolata
2039,2039-12-04,Sunday,2° Domenica di Avvento
2039,2039-12-08,Thursday,Immacolata Concezione
2039,2039-12-10,Saturday,Madonna di Loreto
2039,2039-12-11,Sunday,3° Domenica di Avvento - Gaudete
2039,2039-12-13,Tuesday,Santa Lucia
2039,2039-12-16,Friday,Inizio Novena di Natale
2039,2039-12-18,Sunday,4° Domenica di Avvento
2039,2039-12-25,Sunday,Natale del Signore
2039,2039-12-26,Monday,Santo Stefano
2039,2039-12-30,Friday,Festa della Sacra Famiglia
2039,2039-12-31,Saturday,Messa di Ringraziamento
2040,2040-01-01,Sunday,Maria Santissima Madre di Dio
2040,2040-01-01,Sunday,Giornata mondiale della pace
2040,2040-01-03,Tuesday,Santissimo nome di Gesù
2040,2040-01-06,Friday,Epifania del Signore
2040,2040-01-08,Sunday,Battesimo del Signore
2040,2040-01-15,Sunday,2° D.T.O.
2040,2040-01-22,Sunday,3° D.T.O.
2040,2040-01-25,Wednesday,Conversione di San Paolo apostolo
2040,2040-01-29,Sunday,4° D.T.O.
2040,2040-02-02,Thursday,Presentazione del Signore (Candelora)
2040,2040-02-05,Sunday,5° D.T.O.
2040,2040-02-11,Saturday,Madonna di Lourdes
2040,2040-02-12,Sunday,6° D.T.O.
2040,2040-02-15,Wednesday,Mercoledì delle ceneri
2040,2040-02-19,Sunday,1° Domenica di Quaresima
2040,2040-02-22,Wednesday,Cattedra di San Pietro Apostolo
2040,2040-02-26,Sunday,2° Domenica di Quaresima
2040,2040-03-04,Sunday,3° Domenica di Quaresima
2040,2040-03-11,Sunday,Domenica Laetare
2040,2040-03-18,Sunday,5° Domenica di Quaresima
2040,2040-03-19,Monday,Solennità di San Giuseppe
2040,2040-03-25,Sunday,Domenica delle Palme
2040,2040-03-26,Monday,Lunedì della settimana Santa
2040,2040-03-27,Tuesday,Martedì della settimana Santa
2040,2040-03-28,Wednesday,Mercoledì della settimana Santa
2040,2040-03-29,Thursday,Giovedì Santo (Messa del Crisma)
2040,2040-03-29,Thursday,Giovedì Santo (In Cena Domini)
2040,2040-03-30,Friday,Venerdì Santo (Passione del Signore)
2040,2040-03-30,Friday,Inizio Novena alla Divina Misericordia
2040,2040-03-31,Saturday,Sabato Santo
2040,2040-04-01,Sunday,Pasqua - Risurrezione del Signore
2040,2040-04-02,Monday,Lunedì dell'Angelo
2040,2040-04-08,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2040,2040-04-09,Monday,Festa dell'Annunciazione
2040,2040-04-15,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2040,2040-04-22,Sunday,4° Domenica di Pasqua (Jubilate)
2040,2040-04-29,Sunday,5° Domenica di Pasqua (Cantate)
2040,2040-05-01,Tuesday,San Giuseppe Lavoratore
2040,2040-05-06,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2040,2040-05-11,Friday,Inizio Novena di Pentecoste
2040,2040-05-13,Sunday,Ascensione di Gesù
2040,2040-05-20,Sunday,Pentecoste
2040,2040-05-27,Sunday,Solennità della Santissima Trinità
2040,2040-05-31,Thursday,Visitazione della Beata Vergine Maria
2040,2040-06-03,Sunday,Santissimo Corpo e Sangue di Cristo
2040,2040-06-08,Friday,Santissimo Cuore di Gesù
2040,2040-06-10,Sunday,10° D.T.O.
2040,2040-06-17,Sunday,11° D.T.O.
2040,2040-06-24,Sunday,Natività di San Giovanni Battista
2040,2040-06-29,Friday,Santi Pietro e Paolo Apostoli
2040,2040-07-01,Sunday,13° D.T.O.
2040,2040-07-08,Sunday,14° D.T.O.
2040,2040-07-15,Sunday,15° D.T.O.
2040,2040-07-16,Monday,Beata Vergine Maria del Monte Carmelo
2040,2040-07-22,Sunday,16° D.T.O.
2040,2040-07-25,Wednesday,San Giacomo
2040,2040-07-29,Sunday,17° D.T.O.
2040,2040-08-05,Sunday,18° D.T.O.
2040,2040-08-06,Monday,Trasfigurazione del Signore
2040,2040-08-12,Sunday,19° D.T.O.
2040,2040-08-15,Wednesday,Assunzione della Beata Vergine Maria
2040,2040-08-19,Sunday,20° D.T.O.
2040,2040-08-26,Sunday,21° D.T.O.
2040,2040-09-02,Sunday,22° D.T.O.
2040,2040-09-08,Saturday,Natività della Beata Vergine Maria
2040,2040-09-09,Sunday,23° D.T.O.
2040,2040-09-12,Wednesday,Santissimo nome di Maria
2040,2040-09-14,Friday,Esaltazione della Santa Croce
2040,2040-09-16,Sunday,24° D.T.O.
2040,2040-09-23,Sunday,25° D.T.O.
2040,2040-09-30,Sunday,26° D.T.O.
2040,2040-10-07,Sunday,27° D.T.O.
2040,2040-10-07,Sunday,Madonna del Rosario
2040,2040-10-14,Sunday,28° D.T.O.
2040,2040-10-21,Sunday,29° D.T.O.
2040,2040-10-24,Wednesday,Inizio Novena dei morti
2040,2040-10-28,Sunday,30° D.T.O.
2040,2040-11-01,Thursday,Solennità di tutti i Santi
2040,2040-11-02,Friday,Commemorazione dei defunti
2040,2040-11-04,Sunday,31° D.T.O.
2040,2040-11-09,Friday,Dedicazione Basilica Lateranense
2040,2040-11-11,Sunday,32° D.T.O.
2040,2040-11-18,Sunday,33° D.T.O.
2040,2040-11-21,Wednesday,Presentazione della Beata Vergine Maria
2040,2040-11-22,Thursday,Santa Cecilia patrona musica
2040,2040-11-25,Sunday,34° D.T.O. - Solennità di Cristo Re
2040,2040-11-29,Thursday,Inizio Novena all'immacolata
2040,2040-12-02,Sunday,1° Domenica di Avvento
2040,2040-12-08,Saturday,Immacolata Concezione
2040,2040-12-09,Sunday,2° Domenica di Avvento
2040,2040-12-10,Monday,Madonna di Loreto
2040,2040-12-13,Thursday,Santa Lucia
2040,2040-12-16,Sunday,3° Domenica di Avvento - Gaudete
2040,2040-12-16,Sunday,Inizio Novena di Natale
2040,2040-12-23,Sunday,4° Domenica di Avvento
2040,2040-12-25,Tuesday,Natale del Signore
2040,2040-12-26,Wednesday,Santo Stefano
2040,2040-12-30,Sunday,Festa della Sacra Famiglia
2040,2040-12-31,Monday,Messa di Ringraziamento
2041,2041-01-01,Tuesday,Maria Santissima Madre di Dio
2041,2041-01-01,Tuesday,Giornata mondiale della pace
2041,2041-01-03,Thursday,Santissimo nome di Gesù
2041,2041-01-06,Sunday,Epifania del Signore
2041,2041-01-13,Sunday,Battesimo del Signore
2041,2041-01-20,Sunday,2° D.T.O.
2041,2041-01-25,Friday,Conversione di San Paolo apostolo
2041,2041-01-27,Sunday,3° D.T.O.
2041,2041-02-02,Saturday,Presentazione del Signore (Candelora)
2041,2041-02-03,Sunday,4° D.T.O.
2041,2041-02-10,Sunday,5° D.T.O.
2041,2041-02-11,Monday,Madonna di Lourdes
2041,2041-02-17,Sunday,6° D.T.O.
2041,2041-02-22,Friday,Cattedra di San Pietro Apostolo
2041,2041-02-24,Sunday,7° D.T.O.
2041,2041-03-03,Sunday,8° D.T.O.
2041,2041-03-06,Wednesday,Mercoledì delle ceneri
2041,2041-03-10,Sunday,1° Domenica di Quaresima
2041,2041-03-17,Sunday,2° Domenica di Quaresima
2041,2041-03-19,Tuesday,Solennità di San Giuseppe
2041,2041-03-24,Sunday,3° Domenica di Quaresima
2041,2041-03-25,Monday,Festa dell'Annunciazione
2041,2041-03-31,Sunday,Domenica Laetare
2041,2041-04-07,Sunday,5° Domenica di Quaresima
2041,2041-04-14,Sunday,Domenica delle Palme
2041,2041-04-15,Monday,Lunedì della settimana Santa
2041,2041-04-16,Tuesday,Martedì della settimana Santa
2041,2041-04-17,Wednesday,Mercoledì della settimana Santa
2041,2041-04-18,Thursday,Giovedì Santo (Messa del Crisma)
2041,2041-04-18,Thursday,Giovedì Santo (In Cena Domini)
2041,2041-04-19,Friday,Venerdì Santo (Passione del Signore)
2041,2041-04-19,Friday,Inizio Novena alla Divina Misericordia
2041,2041-04-20,Saturday,Sabato Santo
2041,2041-04-21,Sunday,Pasqua - Risurrezione del Signore
2041,2041-04-22,Monday,Lunedì dell'Angelo
2041,2041-04-28,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2041,2041-05-01,Wednesday,San Giuseppe Lavoratore
2041,2041-05-05,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2041,2041-05-12,Sunday,4° Domenica di Pasqua (Jubilate)
2041,2041-05-19,Sunday,5° Domenica di Pasqua (Cantate)
2041,2041-05-26,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2041,2041-05-31,Friday,Visitazione della Beata Vergine Maria
2041,2041-05-31,Friday,Inizio Novena di Pentecoste
2041,2041-06-02,Sunday,Ascensione di Gesù
2041,2041-06-09,Sunday,Pentecoste
2041,2041-06-16,Sunday,Solennità della Santissima Trinità
2041,2041-06-23,Sunday,Santissimo Corpo e Sangue di Cristo
2041,2041-06-24,Monday,Natività di San Giovanni Battista
2041,2041-06-28,Friday,Santissimo Cuore di Gesù
2041,2041-06-29,Saturday,Santi Pietro e Paolo Apostoli
2041,2041-06-30,Sunday,13° D.T.O.
2041,2041-07-07,Sunday,14° D.T.O.
2041,2041-07-14,Sunday,15° D.T.O.
2041,2041-07-16,Tuesday,Beata Vergine Maria del Monte Carmelo
2041,2041-07-21,Sunday,16° D.T.O.
2041,2041-07-25,Thursday,San Giacomo
2041,2041-07-28,Sunday,17° D.T.O.
2041,2041-08-04,Sunday,18° D.T.O.
2041,2041-08-06,Tuesday,Trasfigurazione del Signore
2041,2041-08-11,Sunday,19° D.T.O.
2041,2041-08-15,Thursday,Assunzione della Beata Vergine Maria
2041,2041-08-18,Sunday,20° D.T.O.
2041,2041-08-25,Sunday,21° D.T.O.
2041,2041-09-01,Sunday,22° D.T.O.
2041,2041-09-08,Sunday,Natività della Beata Vergine Maria
2041,2041-09-12,Thursday,Santissimo nome di Maria
2041,2041-09-14,Saturday,Esaltazione della Santa Croce
2041,2041-09-15,Sunday,24° D.T.O.
2041,2041-09-22,Sunday,25° D.T.O.
2041,2041-09-29,Sunday,26° D.T.O.
2041,2041-10-06,Sunday,27° D.T.O.
2041,2041-10-07,Monday,Madonna del Rosario
2041,2041-10-13,Sunday,28° D.T.O.
2041,2041-10-20,Sunday,29° D.T.O.
2041,2041-10-24,Thursday,Inizio Novena dei morti
2041,2041-10-27,Sunday,30° D.T.O.
2041,2041-11-01,Friday,Solennità di tutti i Santi
2041,2041-11-02,Saturday,Commemorazione dei defunti
2041,2041-11-03,Sunday,31° D.T.O.
2041,2041-11-09,Saturday,Dedicazione Basilica Lateranense
2041,2041-11-10,Sunday,32° D.T.O.
2041,2041-11-17,Sunday,33° D.T.O.
2041,2041-11-21,Thursday,Presentazione della Beata Vergine Maria
2041,2041-11-22,Friday,Santa Cecilia patrona musica
2041,2041-11-24,Sunday,34° D.T.O. - Solennità di Cristo Re
2041,2041-11-29,Friday,Inizio Novena all'immacolata
2041,2041-12-01,Sunday,1° Domenica di Avvento
2041,2041-12-08,Sunday,Immacolata Concezione
2041,2041-12-08,Sunday,2° Domenica di Avvento
2041,2041-12-10,Tuesday,Madonna di Loreto
2041,2041-12-13,Friday,Santa Lucia
2041,2041-12-15,Sunday,3° Domenica di Avvento - Gaudete
2041,2041-12-16,Monday,Inizio Novena di Natale
2041,2041-12-22,Sunday,4° Domenica di Avvento
2041,2041-12-25,Wednesday,Natale del Signore
2041,2041-12-26,Thursday,Santo Stefano
2041,2041-12-29,Sunday,Festa della Sacra Famiglia
2041,2041-12-31,Tuesday,Messa di Ringraziamento
2042,2042-01-01,Wednesday,Maria Santissima Madre di Dio
2042,2042-01-01,Wednesday,Giornata mondiale della pace
2042,2042-01-03,Friday,Santissimo nome di Gesù
2042,2042-01-06,Monday,Epifania del Signore
2042,2042-01-12,Sunday,Battesimo del Signore
2042,2042-01-19,Sunday,2° D.T.O.
2042,2042-01-25,Saturday,Conversione di San Paolo apostolo
2042,2042-01-26,Sunday,3° D.T.O.
2042,2042-02-02,Sunday,Presentazione del Signore (Candelora)
2042,2042-02-09,Sunday,5° D.T.O.
2042,2042-02-11,Tuesday,Madonna di Lourdes
2042,2042-02-16,Sunday,6° D.T.O.
2042,2042-02-19,Wednesday,Mercoledì delle ceneri
2042,2042-02-22,Saturday,Cattedra di San Pietro Apostolo
2042,2042-02-23,Sunday,1° Domenica di Quaresima
2042,2042-03-02,Sunday,2° Domenica di Quaresima
2042,2042-03-09,Sunday,3° Domenica di Quaresima
2042,2042-03-16,Sunday,Domenica Laetare
2042,2042-03-19,Wednesday,Solennità di San Giuseppe
2042,2042-03-23,Sunday,5° Domenica di Quaresima
2042,2042-03-25,Tuesday,Festa dell'Annunciazione
2042,2042-03-30,Sunday,Domenica delle Palme
2042,2042-03-31,Monday,Lunedì della settimana Santa
2042,2042-04-01,Tuesday,Martedì della settimana Santa
2042,2042-04-02,Wednesday,Mercoledì della settimana Santa
2042,2042-04-03,Thursday,Giovedì Santo (Messa del Crisma)
2042,2042-04-03,Thursday,Giovedì Santo (In Cena Domini)
2042,2042-04-04,Friday,Venerdì Santo (Passione del Signore)
2042,2042-04-04,Friday,Inizio Novena alla Divina Misericordia
2042,2042-04-05,Saturday,Sabato Santo
2042,2042-04-06,Sunday,Pasqua - Risurrezione del Signore
2042,2042-04-07,Monday,Lunedì dell'Angelo
2042,2042-04-13,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2042,2042-04-20,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2042,2042-04-27,Sunday,4° Domenica di Pasqua (Jubilate)
2042,2042-05-01,Thursday,San Giuseppe Lavoratore
2042,2042-05-04,Sunday,5° Domenica di Pasqua (Cantate)
2042,2042-05-11,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2042,2042-05-16,Friday,Inizio Novena di Pentecoste
2042,2042-05-18,Sunday,Ascensione di Gesù
2042,2042-05-25,Sunday,Pentecoste
2042,2042-05-31,Saturday,Visitazione della Beata Vergine Maria
2042,2042-06-01,Sunday,Solennità della Santissima Trinità
2042,2042-06-08,Sunday,Santissimo Corpo e Sangue di Cristo
2042,2042-06-13,Friday,Santissimo Cuore di Gesù
2042,2042-06-15,Sunday,11° D.T.O.
2042,2042-06-22,Sunday,12° D.T.O.
2042,2042-06-24,Tuesday,Natività di San Giovanni Battista
2042,2042-06-29,Sunday,Santi Pietro e Paolo Apostoli
2042,2042-07-06,Sunday,14° D.T.O.
2042,2042-07-13,Sunday,15° D.T.O.
2042,2042-07-16,Wednesday,Beata Vergine Maria del Monte Carmelo
2042,2042-07-20,Sunday,16° D.T.O.
2042,2042-07-25,Friday,San Giacomo
2042,2042-07-27,Sunday,17° D.T.O.
2042,2042-08-03,Sunday,18° D.T.O.
2042,2042-08-06,Wednesday,Trasfigurazione del Signore
2042,2042-08-10,Sunday,19° D.T.O.
2042,2042-08-15,Friday,Assunzione della Beata Vergine Maria
2042,2042-08-17,Sunday,20° D.T.O.
2042,2042-08-24,Sunday,21° D.T.O.
2042,2042-08-31,Sunday,22° D.T.O.
2042,2042-09-07,Sunday,23° D.T.O.
2042,2042-09-08,Monday,Natività della Beata Vergine Maria
2042,2042-09-12,Friday,Santissimo nome di Maria
2042,2042-09-14,Sunday,Esaltazione della Santa Croce
2042,2042-09-21,Sunday,25° D.T.O.
2042,2042-09-28,Sunday,26° D.T.O.
2042,2042-10-05,Sunday,27° D.T.O.
2042,2042-10-07,Tuesday,Madonna del Rosario
2042,2042-10-12,Sunday,28° D.T.O.
2042,2042-10-19,Sunday,29° D.T.O.
2042,2042-10-24,Friday,Inizio Novena dei morti
2042,2042-10-26,Sunday,30° D.T.O.
2042,2042-11-01,Saturday,Solennità di tutti i Santi
2042,2042-11-02,Sunday,31° D.T.O.
2042,2042-11-02,Sunday,Commemorazione dei defunti
2042,2042-11-09,Sunday,Dedicazione Basilica Lateranense
2042,2042-11-16,Sunday,33° D.T.O.
2042,2042-11-21,Friday,Presentazione della Beata Vergine Maria
2042,2042-11-22,Saturday,Santa Cecilia patrona musica
2042,2042-11-23,Sunday,34° D.T.O. - Solennità di Cristo Re
2042,2042-11-29,Saturday,Inizio Novena all'immacolata
2042,2042-11-30,Sunday,1° Domenica di Avvento
2042,2042-12-07,Sunday,2° Domenica di Avvento
2042,2042-12-08,Monday,Immacolata Concezione
2042,2042-12-10,Wednesday,Madonna di Loreto
2042,2042-12-13,Saturday,Santa Lucia
2042,2042-12-14,Sunday,3° Domenica di Avvento - Gaudete
2042,2042-12-16,Tuesday,Inizio Novena di Natale
2042,2042-12-21,Sunday,4° Domenica di Avvento
2042,2042-12-25,Thursday,Natale del Signore
2042,2042-12-26,Friday,Santo Stefano
2042,2042-12-28,Sunday,Festa della Sacra Famiglia
2042,2042-12-31,Wednesday,Messa di Ringraziamento
2043,2043-01-01,Thursday,Maria Santissima Madre di Dio
2043,2043-01-01,Thursday,Giornata mondiale della pace
2043,2043-01-03,Saturday,Santissimo nome di Gesù
2043,2043-01-06,Tuesday,Epifania del Signore
2043,2043-01-11,Sunday,Battesimo del Signore
2043,2043-01-18,Sunday,2° D.T.O.
2043,2043-01-25,Sunday,Conversione di San Paolo apostolo
2043,2043-02-01,Sunday,4° D.T.O.
2043,2043-02-02,Monday,Presentazione del Signore (Candelora)
2043,2043-02-08,Sunday,5° D.T.O.
2043,2043-02-11,Wednesday,Mercoledì delle ceneri
2043,2043-02-11,Wednesday,Madonna di Lourdes
2043,2043-02-15,Sunday,1° Domenica di Quaresima
2043,2043-02-22,Sunday,Cattedra di San Pietro Apostolo
2043,2043-02-22,Sunday,2° Domenica di Quaresima
2043,2043-03-01,Sunday,3° Domenica di Quaresima
2043,2043-03-08,Sunday,Domenica Laetare
2043,2043-03-15,Sunday,5° Domenica di Quaresima
2043,2043-03-19,Thursday,Solennità di San Giuseppe
2043,2043-03-22,Sunday,Domenica delle Palme
2043,2043-03-23,Monday,Lunedì della settimana Santa
2043,2043-03-24,Tuesday,Martedì della settimana Santa
2043,2043-03-25,Wednesday,Mercoledì della settimana Santa
2043,2043-03-26,Thursday,Giovedì Santo (Messa del Crisma)
2043,2043-03-26,Thursday,Giovedì Santo (In Cena Domini)
2043,2043-03-27,Friday,Venerdì Santo (Passione del Signore)
2043,2043-03-27,Friday,Inizio Novena alla Divina Misericordia
2043,2043-03-28,Saturday,Sabato Santo
2043,2043-03-29,Sunday,Pasqua - Risurrezione del Signore
2043,2043-03-30,Monday,Lunedì dell'Angelo
2043,2043-04-05,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2043,2043-04-06,Monday,Festa dell'Annunciazione
2043,2043-04-12,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2043,2043-04-19,Sunday,4° Domenica di Pasqua (Jubilate)
2043,2043-04-26,Sunday,5° Domenica di Pasqua (Cantate)
2043,2043-05-01,Friday,San Giuseppe Lavoratore
2043,2043-05-03,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2043,2043-05-08,Friday,Inizio Novena di Pentecoste
2043,2043-05-10,Sunday,Ascensione di Gesù
2043,2043-05-17,Sunday,Pentecoste
2043,2043-05-24,Sunday,Solennità della Santissima Trinità
2043,2043-05-31,Sunday,Santissimo Corpo e Sangue di Cristo
2043,2043-05-31,Sunday,Visitazione della Beata Vergine Maria
2043,2043-06-05,Friday,Santissimo Cuore di Gesù
2043,2043-06-07,Sunday,10° D.T.O.
2043,2043-06-14,Sunday,11° D.T.O.
2043,2043-06-21,Sunday,12° D.T.O.
2043,2043-06-24,Wednesday,Natività di San Giovanni Battista
2043,2043-06-28,Sunday,13° D.T.O.
2043,2043-06-29,Monday,Santi Pietro e Paolo Apostoli
2043,2043-07-05,Sunday,14° D.T.O.
2043,2043-07-12,Sunday,15° D.T.O.
2043,2043-07-16,Thursday,Beata Vergine Maria del Monte Carmelo
2043,2043-07-19,Sunday,16° D.T.O.
2043,2043-07-25,Saturday,San Giacomo
2043,2043-07-26,Sunday,17° D.T.O.
2043,2043-08-02,Sunday,18° D.T.O.
2043,2043-08-06,Thursday,Trasfigurazione del Signore
2043,2043-08-09,Sunday,19° D.T.O.
2043,2043-08-15,Saturday,Assunzione della Beata Vergine Maria
2043,2043-08-16,Sunday,20° D.T.O.
2043,2043-08-23,Sunday,21° D.T.O.
2043,2043-08-30,Sunday,22° D.T.O.
2043,2043-09-06,Sunday,23° D.T.O.
2043,2043-09-08,Tuesday,Natività della Beata Vergine Maria
2043,2043-09-12,Saturday,Santissimo nome di Maria
2043,2043-09-13,Sunday,24° D.T.O.
2043,2043-09-14,Monday,Esaltazione della Santa Croce
2043,2043-09-20,Sunday,25° D.T.O.
2043,2043-09-27,Sunday,26° D.T.O.
2043,2043-10-04,Sunday,27° D.T.O.
2043,2043-10-07,Wednesday,Madonna del Rosario
2043,2043-10-11,Sunday,28° D.T.O.
2043,2043-10-18,Sunday,29° D.T.O.
2043,2043-10-24,Saturday,Inizio Novena dei morti
2043,2043-10-25,Sunday,30° D.T.O.
2043,2043-11-01,Sunday,Solennità di tutti i Santi
2043,2043-11-02,Monday,Commemorazione dei defunti
2043,2043-11-08,Sunday,32° D.T.O.
2043,2043-11-09,Monday,Dedicazione Basilica Lateranense
2043,2043-11-15,Sunday,33° D.T.O.
2043,2043-11-21,Saturday,Presentazione della Beata Vergine Maria
2043,2043-11-22,Sunday,34° D.T.O. - Solennità di Cristo Re
2043,2043-11-22,Sunday,Santa Cecilia patrona musica
2043,2043-11-29,Sunday,1° Domenica di Avvento
2043,2043-11-29,Sunday,Inizio Novena all'immacolata
2043,2043-12-06,Sunday,2° Domenica di Avvento
2043,2043-12-08,Tuesday,Immacolata Concezione
2043,2043-12-10,Thursday,Madonna di Loreto
2043,2043-12-13,Sunday,3° Domenica di Avvento - Gaudete
2043,2043-12-13,Sunday,Santa Lucia
2043,2043-12-16,Wednesday,Inizio Novena di Natale
2043,2043-12-20,Sunday,4° Domenica di Avvento
2043,2043-12-25,Friday,Natale del Signore
2043,2043-12-26,Saturday,Santo Stefano
2043,2043-12-27,Sunday,Festa della Sacra Famiglia
2043,2043-12-31,Thursday,Messa di Ringraziamento
2044,2044-01-01,Friday,Maria Santissima Madre di Dio
2044,2044-01-01,Friday,Giornata mondiale della pace
2044,2044-01-03,Sunday,Santissimo nome di Gesù
2044,2044-01-06,Wednesday,Epifania del Signore
2044,2044-01-10,Sunday,Battesimo del Signore
2044,2044-01-17,Sunday,2° D.T.O.
2044,2044-01-24,Sunday,3° D.T.O.
2044,2044-01-25,Monday,Conversione di San Paolo apostolo
2044,2044-01-31,Sunday,4° D.T.O.
2044,2044-02-02,Tuesday,Presentazione del Signore (Candelora)
2044,2044-02-07,Sunday,5° D.T.O.
2044,2044-02-11,Thursday,Madonna di Lourdes
2044,2044-02-14,Sunday,6° D.T.O.
2044,2044-02-21,Sunday,7° D.T.O.
2044,2044-02-22,Monday,Cattedra di San Pietro Apostolo
2044,2044-02-28,Sunday,8° D.T.O.
2044,2044-03-02,Wednesday,Mercoledì delle ceneri
2044,2044-03-06,Sunday,1° Domenica di Quaresima
2044,2044-03-13,Sunday,2° Domenica di Quaresima
2044,2044-03-19,Saturday,Solennità di San Giuseppe
2044,2044-03-20,Sunday,3° Domenica di Quaresima
2044,2044-03-25,Friday,Festa dell'Annunciazione
2044,2044-03-27,Sunday,Domenica Laetare
2044,2044-04-03,Sunday,5° Domenica di Quaresima
2044,2044-04-10,Sunday,Domenica delle Palme
2044,2044-04-11,Monday,Lunedì della settimana Santa
2044,2044-04-12,Tuesday,Martedì della settimana Santa
2044,2044-04-13,Wednesday,Mercoledì della settimana Santa
2044,2044-04-14,Thursday,Giovedì Santo (Messa del Crisma)
2044,2044-04-14,Thursday,Giovedì Santo (In Cena Domini)
2044,2044-04-15,Friday,Venerdì Santo (Passione del Signore)
2044,2044-04-15,Friday,Inizio Novena alla Divina Misericordia
2044,2044-04-16,Saturday,Sabato Santo
2044,2044-04-17,Sunday,Pasqua - Risurrezione del Signore
2044,2044-04-18,Monday,Lunedì dell'Angelo
2044,2044-04-24,Sunday,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis)
2044,2044-05-01,Sunday,3° Domenica di Pasqua (Misericordias Domini)
2044,2044-05-01,Sunday,San Giuseppe Lavoratore
2044,2044-05-08,Sunday,4° Domenica di Pasqua (Jubilate)
2044,2044-05-15,Sunday,5° Domenica di Pasqua (Cantate)
2044,2044-05-22,Sunday,6° Domenica di Pasqua (Rogate - Vocem jocunditatis)
2044,2044-05-27,Friday,Inizio Novena di Pentecoste
2044,2044-05-29,Sunday,Ascensione di Gesù
2044,2044-05-31,Tuesday,Visitazione della Beata Vergine Maria
2044,2044-06-05,Sunday,Pentecoste
2044,2044-06-12,Sunday,Solennità della Santissima Trinità
2044,2044-06-19,Sunday,Santissimo Corpo e Sangue di Cristo
2044,2044-06-24,Friday,Natività di San Giovanni Battista
2044,2044-06-24,Friday,Santissimo Cuore di Gesù
2044,2044-06-26,Sunday,13° D.T.O.
2044,2044-06-29,Wednesday,Santi Pietro e Paolo Apostoli
2044,2044-07-03,Sunday,14° D.T.O.
2044,2044-07-10,Sunday,15° D.T.O.
2044,2044-07-16,Saturday,Beata Vergine Maria del Monte Carmelo
2044,2044-07-17,Sunday,16° D.T.O.
2044,2044-07-24,Sunday,17° D.T.O.
2044,2044-07-25,Monday,San Giacomo
2044,2044-07-31,Sunday,18° D.T.O.
2044,2044-08-06,Saturday,Trasfigurazione del Signore
2044,2044-08-07,Sunday,19° D.T.O.
2044,2044-08-14,Sunday,20° D.T.O.
2044,2044-08-15,Monday,Assunzione della Beata Vergine Maria
2044,2044-08-21,Sunday,21° D.T.O.
2044,2044-08-28,Sunday,22° D.T.O.
2044,2044-09-04,Sunday,23° D.T.O.
2044,2044-09-08,Thursday,Natività della Beata Vergine Maria
2044,2044-09-11,Sunday,24° D.T.O.
2044,2044-09-12,Monday,Santissimo nome di Maria
2044,2044-09-14,Wednesday,Esaltazione della Santa Croce
2044,2044-09-18,Sunday,25° D.T.O.
2044,2044-09-25,Sunday,26° D.T.O.
2044,2044-10-02,Sunday,27° D.T.O.
2044,2044-10-07,Friday,Madonna del Rosario
2044,2044-10-09,Sunday,28° D.T.O.
2044,2044-10-16,Sunday,29° D.T.O.
2044,2044-10-23,Sunday,30° D.T.O.
2044,2044-10-24,Monday,Inizio Novena dei morti
2044,2044-10-30,Sunday,31° D.T.O.
2044,2044-11-01,Tuesday,Solennità di tutti i Santi
2044,2044-11-02,Wednesday,Commemorazione dei defunti
